"Data";"Saldo (em R$ milhões) - Pessoas físicas - Cheque especial - 20573";"20573 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Crédito pessoal não consignado - 20574";"20574 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Crédito pessoal não consignado vinculado à composição de dívidas - 20575";"20575 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor privado - 20576";"20576 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor público - 20577";"20577 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Crédito pessoal consignado para aposentados e pensionistas do INSS - 20578";"20578 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Aquisição de veículos - 20581";"20581 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Aquisição de outros bens - 20582";"20582 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Arrendamento mercantil de veículos - 20584";"20584 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Arrendamento mercantil de outros bens - 20585";"20585 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Cartão de crédito rotativo - 20587";"20587 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Cartão de crédito parcelado - 20588";"20588 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Cartão de crédito à vista - 20589";"20589 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Desconto de cheques - 20591";"20591 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas físicas - Outros créditos livres - 20592";"20592 - Contribuição para a variação total";"Saldo (em R$ milhões) da carteira de crédito com recursos livres - Pessoas físicas - Total - 20570";"20570 - Contribuição para a variação total"
2012-03-01;37753,4077947182;0,0030499578648052;129377,211855773;0,0189981621592697;28875,6841711146;0,00951852566627778;24223,2124043292;0,0040936146306966;160063,494692939;0,0174830224749823;75923,0811427377;0,00600194299735669;286008,863096119;0,042686800067592;14558,3400088814;-0,000702646096770228;46795,4467683091;-0,0402197237340979;306,721986643099;-9,17916430334167e-05;39723,6270864716;-0,000418340462718662;14645,974862208;0,00240480096268927;118490,146238038;0,0112382777177143;2461,60043362038;0,000175001452219465;20767,895330309;0,00258607885715215;999974,707872213;0,0768036829141352
2012-04-01;38822,6027841705;0,00381368077172317;130005,260983544;0,0181115384020589;29575,2755619387;0,00965955741578448;24411,2645135056;0,00404521773896767;161619,084719074;0,0186719116685429;76998,3436002146;0,00656891016403545;285312,776643422;0,0379669230809901;14448,6572303646;-0,000542106286068711;44014,6030523784;-0,0391926818914391;296,996720942707;-8,46264881644781e-05;40209,6241196726;-0,00104967039966041;13719,3825595681;0,00173638770614758;119055,256225018;0,0128104626238392;2417,95759720372;0,000106028972694289;21946,6582166773;0,00304947090602643;1002852,18957104;0,0756675835363381
2012-05-01;37863,7523922826;0,00188412865056093;131762,387713581;0,0182714814772036;31588,7627372886;0,01080628123665;24943,4712236418;0,00425149768752277;164503,889291195;0,0197425550201538;78442,0188279108;0,00824925849708841;285986,139631718;0,0337388333154927;14530,0871566751;-0,000341682497214689;41591,5610613976;-0,0379082045904561;289,734090242935;-8,45211975094709e-05;40031,3352385386;0,000558927544624681;14172,1803393162;0,00162063448834787;123144,735254056;0,0133306555467175;2452,66879601372;8,95231039153899e-05;22555,8763944206;0,00339432848126818;1013860,14952844;0,0776036146080537
2012-06-01;36793,176166904;0,000287956997532086;133118,658835623;0,0170015447977953;32684,4035696237;0,0108461182829548;25349,3001160013;0,00424738900973162;167143,75459411;0,0200451161477065;80026,6288992512;0,00918582800639066;289332,520989342;0,0316914474447006;14619,1181748748;-0,000207455632409726;39387,8645139431;-0,0369233035011337;295,695390384527;-7,50915403040569e-05;40113,9437709606;0,00125931526064671;14495,2667024624;0,00175361188878911;122081,944500276;0,011111930315052;2580,7550563927;0,000107470374259871;23829,0232921395;0,00460792187423513;1021850,50642888;0,0749364625333693
2012-07-01;37064,1384338279;0,00220946111652467;132624,070460588;0,0160255013740068;33543,3227549533;0,0107502536547869;25470,4192040484;0,00448794562236518;168863,499442491;0,0192373434214311;80847,7320096063;0,00912527990729129;289718,118191955;0,026586950247133;14669,037653315;-0,00010530139076637;36974,7306801613;-0,0362744295672912;294,428981902393;-7,01120553003118e-05;38992,5711896389;1,6985983413593e-05;14809,3153357921;0,001548596389318;124626,701046402;0,0123748689736619;2498,79256368471;4,04340726358514e-05;25507,4155159105;0,00506120591723722;1026504,29346428;0,0710132917049566
2012-08-01;36631,856912222;0,000341468767985679;133404,376943315;0,0147303057577887;34702,0868213346;0,0108404512854298;25779,3948816073;0,00432363445132673;171396,437754126;0,0179236059953812;81681,3187634537;0,00927232083626938;293042,573546998;0,0246518572830761;14822,5379693853;6,20659627732652e-05;34735,8616359723;-0,0345687930143023;291,691580961492;-7,24440763836905e-05;38814,9381128917;0,000303451173525981;14606,0721119349;0,000958881248422936;124596,826417125;0,00978746399117639;2548,46328629514;0,00013058530805587;25960,5507055728;0,00707085619652421;1033013,45222435;0,0657541272904616
2012-09-01;35815,1442784098;-0,000565313096850393;135154,771294938;0,0140316426428644;34880,9158111697;0,0101891391721545;26643,8295215823;0,00447677663825759;169324,330135955;0,0140941708958959;80441,3452772603;0,007699046193372;290294,704506718;0,0175738434821483;14953,7615442546;0,000282574981328779;32685,7842165762;-0,0328616730882672;285,458698323358;-7,31199646280561e-05;39936,7404574101;0,000331814789642504;14604,1891275913;0,00106594791746017;120910,840203734;0,00702174535395367;2559,96918229022;0,000133220534214508;24653,2512188355;0,00544126804092751;1023146,56199215;0,0488393543250143
2012-10-01;36577,823819978;-0,00102808336637367;135938,751372119;0,013201171195733;35322,7991218441;0,00991218737767816;26866,9374313941;0,00465322644240451;171366,262349067;0,0152265141186819;81022,6948408342;0,0075752390487881;288974,368825466;0,0140538625757256;15149,8326015368;0,000543787823746234;30492,3957189901;-0,0316146069059262;277,714050493963;-7,58513783808897e-05;37980,0521405049;-0,00196321622487169;14734,0203073546;0,00159387369144558;125283,940724479;0,0102098398135874;2517,6372118551;5,26707939740052e-05;24419,1081229418;0,00539342965111424;1026922,82107574;0,0477324963421455
2012-11-01;35483,1945151669;-0,00111018591002628;136527,783334546;0,011887364733829;35560,128573507;0,00934851555477538;26966,1417036444;0,00462940490894671;172611,365206954;0,0147961667868444;81426,4039426784;0,00796268981761022;287789,193096676;0,00996034407460667;15327,9797410344;0,000656666300297092;28503,3143594966;-0,0301630731244269;268,514948716084;-7,79464198951281e-05;37848,539681385;-0,00274095280505062;14772,8477122281;0,00125222060704853;127719,587910089;0,00871713819884068;2543,34945806358;6,54613550593233e-05;24944,7370335346;0,00646827814299106;1028293,08121772;0,0416520922214503
2012-12-01;32614,2758698223;-0,00043926195344277;134219,7710731;0,00803455595762364;36040,1892040439;0,00900331772400194;26747,2683249779;0,00336612174693475;172594,789810296;0,0161180698112407;81229,617469729;0,0104936993726879;289183,6045369;0,00771092874324396;15643,3578721207;0,000666495125546668;26536,2356556353;-0,0287363330913555;272,396778867774;-5,9142663713107e-05;36537,0888226379;-0,00167606333392879;14734,8697140287;0,000614578028251461;138407,497376793;0,0100378804955323;2506,94837694242;-4,05591589501112e-05;24783,6168201729;0,00519976019330791;1032050,03102047;0,0402925383580455
2013-01-01;34940,4821601568;-0,00180268148465315;134399,026129508;0,00752035204342365;35777,4154795456;0,00830152112069149;26755,1555825884;0,00301325694088393;173610,242497468;0,0162643578454913;82699,1026410234;0,0104105260026;287102,258809833;0,00335243944098607;15575,2697168524;0,000609529122827693;24606,4331597604;-0,0276300478398813;267,106378528337;-5,60299240946435e-05;36497,1187772469;-0,00265464555229367;14662,6562568805;0,000199458361565894;136515,102217183;0,0118944067102938;2432,15196893302;-3,32389137805637e-05;24863,1520680127;0,00519040985150594;1030701,1899192;0,0345797053949142
