"Data";"Saldo (em R$ milhões) - Pessoas jurídicas - Desconto de duplicatas e recebíveis - 20544";"20544 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Desconto de cheques- 20545";"20545 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Antecipação de faturas de cartão de crédito - 20546";"20546 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Capital de giro com prazo de até 365 dias - 20547";"20547 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Capital de giro com prazo superior a 365 dias - 20548";"20548 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Capital de giro rotativo - 20549";"20549 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Conta garantida - 20551";"20551 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Cheque especial - 20552";"20552 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Aquisição de veículos - 20553";"20553 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Aquisição de outros bens - 20554";"20554 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Arrendamento mercantil de veículos - 20556";"20556 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Arrendamento mercantil de outros bens - 20557";"20557 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Vendor - 20559";"20559 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Compror - 20560";"20560 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Cartão de crédito rotativo - 20561";"20561 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Cartão de crédito parcelado - 20562";"20562 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Cartão de crédito à vista - 20563";"20563 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Adiantamento sobre contratos de câmbio (ACC) - 20565";"20565 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Financiamento a importações - 20566";"20566 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Financiamento a exportações - 20567";"20567 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Repasse externo - 20568";"20568 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Outros créditos livres - 20569";"20569 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Total - 20543";"20543 - Contribuição para a variação total"
2018-03-01;66412,5249194599;0,0141910820241805;4556,51582019612;-0,000627662413750599;30256,6154475404;0,0145353486167681;37770,9460305598;-0,0123786100401242;264460,87518557;-0,0240380191797599;14539,6851614337;-0,00872723088504232;33318,9774184752;-0,00136968043063419;10752,0269342247;-0,00189130097163639;20564,2180288631;0,00518617709256618;6889,22540118563;-0,00118351346486652;2922,96569345277;-0,000384466448212225;9225,20208242863;-0,00185615414412615;4100,21081812581;-0,000843264455607773;13289,4747977661;0,000833800203906427;1863,33617790525;6,35972484222386e-05;470,462436502085;-0,000423183648205804;6717,15812116867;0,000877127028032851;67101,8830729456;0,00192089232600264;3630,83741504156;0,00101026874732446;105979,28705602;0,00105602558442083;33724,0978499076;-0,00170423167932069;56881,3044466214;-0,00778565256238894;795425,652248558;-0,0235399525039183
2018-04-01;62155,9945504087;0,0147715565922939;4472,62366380214;-0,000671266944490929;29172,02499476;0,0142882828692586;36868,7192150493;-0,0111774366941999;265258,313246699;-0,0223666659907624;14158,9616956613;-0,00833553413806332;32993,749345001;-0,00198241146656782;10930,5445661287;-0,0020989243921551;21500,3235694823;0,0063019467610709;6811,07996227206;-0,00109350235778236;2879,60464263257;-0,00041307874791417;9170,18248270803;-0,00165356305333186;3694,58708866066;-0,00107257912784774;13483,0695870887;0,00187589398767829;1727,76278557954;-0,000688009186236643;458,56345629847;0,000291762338548329;6848,02583315867;0,00141213249564205;72004,2424282121;0,00803386505106953;3692,41380213792;0,00102165786760453;105560,872982603;0,000690111482200762;35791,8557430308;-0,00274864968650724;56756,4641846573;-0,00659999174734223;796391,066469294;-0,0122158263526988
2018-05-01;62011,1480742479;0,0167299262411461;4421,25036885073;-0,000529797680818828;29283,0722104346;0,0139744033099791;36061,6012337179;-0,00986127924861602;264005,468475558;-0,0184728076333089;13859,0234940352;-0,00742417271688386;32849,2949681735;-0,000241360492837235;10395,6205123161;-0,00168713829005843;22311,8913962932;0,00735427160874763;6734,15417257999;-0,00113128055534801;2827,00268382818;-0,000497582456396926;8947,48514058482;-0,00166301280503599;3107,32186266106;-0,00100598390136391;12749,6522264533;0,000919168376495547;1672,17425211123;-0,000503751285393378;452,407014487052;0,000128648688523474;7025,29648573075;0,00125671956366415;73763,9896300252;0,011981579362014;3790,26163811879;0,00113139967276951;110007,419520283;0,00798192228195311;37502,1604114266;-0,000875234566742743;55733,7301698821;-0,00664148058735726;799512,508255231;0,0109245253905403
2018-06-01;70953,1922643851;0,0190349479460813;4371,5794158344;-0,000615901333903887;32270,5930862768;0,0142716882079769;34194,5155675731;-0,0120155081596154;261701,555518331;-0,0221524589147108;13995,4672056077;-0,00644376331352176;32201,1181077856;-0,000570227931621354;10243,8183670799;-0,00184075999760287;22748,245649683;0,00760434515929755;6708,07638478648;-0,00100038797875194;2751,20914825373;-0,000504758367293608;8727,12614432467;-0,00181750735628711;2780,06798547317;-0,00132282086719189;14362,081322877;0,00194476424860131;2176,17009551072;0,00017187569268222;444,639862344037;4,11046023049426e-05;6802,13481720541;0,000981315581694863;71162,6860456818;0,00781427603930505;4006,0341443881;0,00112906132785411;112510,986706208;0,0127950210825712;38274,3000737443;-0,000667770078087567;55084,0383311593;-0,00727420858391706;808468,567398691;0,0095609923033253
2018-07-01;66438,2115780926;0,0219087766726342;4258,12218070739;-0,000609337470674853;30397,0478314046;0,014050784542276;33082,7436076276;-0,0110888927316769;257587,095370383;-0,0246626555815424;14253,0439468812;-0,00491995308333285;32105,8364173077;-0,000151894024378798;10029,0123115285;-0,00167464855677326;23544,8482151149;0,00871234815254225;6777,62654832636;-0,000709829168003292;2704,87170798501;-0,000551502217554357;8655,80253146049;-0,00181811937268154;2721,91698066234;-0,00121516865369859;14374,4915147072;0,00245242143853888;1686,41666551409;-0,000997519876187205;442,111760068444;-4,96135133909068e-05;6980,03916136974;0,00124950967752142;70472,6145549099;0,00757113532896726;4006,70440871667;0,00110100946431098;112421,030613838;0,0137232265470345;37173,6090501886;0,000466348602303255;54689,7573852376;-0,0051839495126687;794804,019671574;0,0176038406267647
2018-08-01;67919,3561927476;0,0219127236392158;4317,40071313304;-0,000473317141139871;30279,3845519484;0,0136076752629475;33294,8474358062;-0,0101375430766023;257801,817095021;-0,0225829539802742;14344,7744612938;-0,00362946311366432;31184,6631899948;0,000142675213172021;9600,85848877498;-0,00159322232442295;24869,0384866391;0,0100146836044191;6933,00554131663;-0,000132121673206335;2698,77530376382;-0,000510264276590993;8669,98893516541;-0,00156166441370988;2768,08403341402;-0,00100878102846936;15520,8902890503;0,00342533164324988;1566,37729009445;-0,000847150247862686;442,509581612796;-5,66092567979972e-05;7491,74053111206;0,00166723836420704;73521,6341247805;0,0128490892892433;4032,701777493;0,000969328672120834;115775,434583986;0,0106293919289667;40890,0179173193;0,00863634176014033;55574,9382979733;-0,0023804716980556;809499,305110589;0,0389437115625331
2018-09-01;76720,133915128;0,022844419262505;4341,34762430548;-0,000495134106296437;33079,5620006967;0,0136529073191561;31870,8612077161;-0,0108296179081031;256775,165474932;-0,0167898104427706;14564,8976151534;-0,00239000126893573;31837,9641712082;0,000629536193082275;9933,84383063397;-0,00130516989091198;25858,1318898684;0,0107693171561682;7090,90315952315;6,61841921092504e-05;2713,47491453168;-0,000470426751310186;8563,8414392924;-0,0014896710268523;2581,88676850042;-0,00123995973754314;16505,8227691145;0,0043345982492346;2177,57157787212;-0,000364254661304349;437,212227136118;-6,07530741231721e-05;7382,73170918925;0,0015596294885929;72619,6774936378;0,0122257380111713;3906,25778662148;0,000901395398956291;115996,011921281;0,008732988326722;39255,7153063574;0,00949345871103775;56454,4982315881;-0,000543885904990246;820664,32945011;0,0492259991453474
2018-10-01;70752,0011991324;0,0200493256665385;4272,24949007483;-0,000458580731352554;30244,8641571099;0,00773881713572777;32198,2245199062;-0,00859851602606309;256619,152172252;-0,0155353016970574;14790,1812218219;-0,00139056343274578;31462,9412248785;2,5581687956694e-05;9927,38092439;-0,00135980036887571;26873,7592800503;0,0117035158263622;7052,80355977734;5,12752602967103e-05;2683,36145024482;-0,000432182538619499;8571,96645956161;-0,00188928722520306;2737,23996755289;-0,00105579104291181;15645,8988496558;0,00378744723862225;1636,427908043;-0,000658172804326623;439,479670591278;-5,42619434643924e-05;7700,40220898997;0,00175790266279441;73064,5516773158;0,0149670729539843;3336,24230703667;0,000130010699025726;113166,015177254;0,00561996247855177;36067,9697924443;0,00412253721091344;57063,6884783363;0,000248750268384528;806308,914579451;0,0387710402744361
2018-11-01;77005,1878373523;0,0223206087623504;4400,87115180337;-0,00042333376312671;30295,8214460325;0,00644801946160512;33499,3422796521;-0,00817061928532099;259015,140183429;-0,0115197560053415;15148,4400556061;-0,000454103635713582;32609,0048635668;-0,000303451498440021;10305,0468587092;-0,00119592597490923;28145,6724661641;0,012690917750399;7123,75799386213;0,000393209499866171;2663,60159199838;-0,000402406093666094;8510,6093792031;-0,00175549605203218;3240,57411490741;-0,000678164887359798;16554,3474141807;0,00427769086133478;1589,05643465404;-0,000685703839415613;446,756705812129;-4,15492845445052e-05;8045,85536533693;0,00198131965239647;71810,3178008117;0,0151167567623322;3285,03805245269;0,000145984531330466;113463,499294125;0,00886251815652643;37044,8119662986;0,00586186491707777;57333,0714691035;0,00120795359041778;821534,766059882;0,0536735630698595
2018-12-01;96668,8583816446;0,0232310460725566;4466,16066509692;-0,000444859226734652;37636,2566438132;0,00787286505590186;34508,3585590743;-0,00535481394031452;262445,342713911;-0,00878284999864016;16009,4682302705;0,000167345920808831;31437,5427644929;-0,000283480601881639;9342,46815576961;-0,000937266326606591;29539,0280770339;0,0132561378145066;7356,21587417976;0,000680123066491959;2650,09817453207;-0,000408152879445905;8447,1218638555;-0,00147024912974589;3828,74175833871;-0,000784719461134268;18783,2447001437;0,00472580305449655;2149,04251648332;-0,000922754723887127;446,087526786012;-5,87224388489598e-05;7934,4383318858;0,00193000269235677;72295,77756386;0,0151761953828462;3439,73652171015;0,000348402669210341;112367,545254391;0,0123380969343553;37014,6939287654;0,00369129747303172;58085,4585529966;-0,00278817147497096;856849,57260014;0,0611800158118019
2019-01-01;76222,0745153832;0,0185820823848106;4275,94700337898;-0,000351668412817772;33517,3972968166;0,00768704351337229;34848,2304819491;-0,00379975430054266;258782,251467188;-0,0108672360858921;16013,2002489774;0,000956723085078306;32104,3748888494;-0,000730567958492457;10356,8957851681;-0,000607011294003433;30058,0739818602;0,0139880774771894;7405,4597190112;0,000985170522769263;2610,03467899698;-0,000362142225350539;9273,68397652499;-0,000213627445607999;3580,49973323848;-0,000851071435690459;15615,9523386093;0,00401041779168783;1478,35230304108;-0,000568249150570458;465,738929397119;-2,1162299833725e-05;7822,7280810955;0,00191190351723402;72270,6695714032;0,0171840563944749;3468,80668682198;0,00055863156139091;112860,554863952;0,0109975757393876;34846,123065979;0,00351921735679055;57670,491730393;-0,0028867429638057;825548,59505602;0,0591230176076634
2019-02-01;76074,1277367078;0,0208483291663589;4351,02000805615;-0,00020768118029041;34408,4160029422;0,00817910868644815;34464,0234445692;-0,00471422854999288;252554,311111457;-0,0151658593619683;16093,6329644498;0,00160028751436924;32286,9396450234;-0,00200180606362001;10595,8406224642;-0,00104362886709644;31205,2175258274;0,0149357570130833;7641,30183715287;0,00100738524301988;2572,63107300547;-0,00041010076854096;9220,34333995598;-7,85301491822899e-05;3762,42048441991;-0,000584416346875447;15660,3145985643;0,00417092719261926;1534,97522830628;-0,000337225648476251;475,286246358678;4,25367559055836e-06;8087,21056718033;0,0024248503048099;73288,509670301;0,0146753401005268;3515,85918664002;0,000237419313211415;115599,477566342;0,0146318306560551;35459,7114087952;0,00328069615589879;58172,7283208761;0,00117761789443587;827023,249392383;0,0626275773470133
2019-03-01;85104,2291891599;0,023498996061871;4280,1006089847;-0,000347506030802551;35803,9267731151;0,00697401612569722;34337,6538637597;-0,00431629550429339;251611,598135769;-0,0161539636212113;16759,0411436474;0,00279014886676071;33095,2791614437;-0,00028123088110016;10552,3745671148;-0,000251000664292795;32614,1583630615;0,0151490466772537;7694,80861308709;0,00101276996740573;2655,53687418759;-0,000336208441994801;9081,93610972154;-0,000180112336460474;3869,79412724748;-0,00028967721901724;16648,6541206419;0,00422312168758942;1984,88364007903;0,00015280807430611;491,534668477075;2,64917681689305e-05;8262,36453325659;0,00194261576518162;75875,457511101;0,0110300370793344;3379,30084577989;-0,000316228887703848;108412,553235461;0,00305907431142369;36433,9659138537;0,00340681502574836;58701,9443376784;0,00228888757347764;837652,137723637;0,0530866528577627
2019-04-01;76491,2814145628;0,0180003109875502;4262,05650876324;-0,000264401704017631;33495,8707350518;0,00542929965231912;32591,8922772893;-0,00537025981057364;252311,467251651;-0,0162568950609233;17166,2713319429;0,00377617198748117;32612,6019784981;-0,000478593222036905;10759,7252630123;-0,000214491736922238;34273,5200154408;0,0160388494845717;7894,53810078011;0,00136045993498073;2667,40951568856;-0,000266445890565746;9033,57166726202;-0,000171537352938492;3739,13655324199;5,59391817123741e-05;15103,5850915502;0,00203482381042507;1515,95012848138;-0,000265965636753316;499,103799131166;5,09050698075096e-05;8395,71287003215;0,00194337568819672;74847,9666236475;0,00357076355469769;3287,66506689098;-0,00050822862320812;109052,109140039;0,00438382134660767;36200,5577129161;0,000513192559651944;58539,0769217473;0,00223836355296281;824736,928027379;0,0355928924262714
2019-05-01;78231,6942220091;0,0202880455030768;4345,45835531048;-9,47977833463233e-05;33954,9689762647;0,00584343173820446;32299,3100455526;-0,00470573149177574;255035,592040278;-0,0112191821174309;17747,9191560777;0,00486408357829101;32151,4279549269;-0,000872865660062691;10276,2540877487;-0,000149299008251733;36303,5020378806;0,0175001772919365;8257,61184368257;0,00190548322305452;2654,63864780628;-0,00021558641577484;9443,77099017022;0,000620735566312077;3091,04593622632;-2,03573130710098e-05;15010,5492687605;0,00282784449144035;1559,48386478063;-0,000140948873428543;524,309230400384;8,9932571624481e-05;8543,0346199952;0,00189832944274581;76266,827283625;0,00313045465550224;3371,29801006953;-0,000524023856691829;110059,43620235;6,50604981525235e-05;36702,6802685207;-0,000999959518645439;57661,6056581156;0,00241131372971342;833492,418700551;0,0425007865348783
2019-06-01;90703,6893946804;0,0244295176420328;4428,78202509651;7,07542773693314e-05;37127,1115132128;0,00600705905309611;32381,9140550834;-0,0022420185342788;256314,079391746;-0,00666380406590145;18760,5398742298;0,00589394920318795;33831,6344378024;0,00201679619439398;10800,5202549925;0,00068858816577601;38140,4681288081;0,0190387395377048;8735,54764137645;0,00250779231048341;2666,78235879615;-0,000104428041932698;9484,19069208154;0,000936418035635923;2666,78235879615;-0,000140123724341601;17005,7784694694;0,00327000609943152;2664,71428407045;0,000604283466618442;539,767503408914;0,000117663994496357;8511,1615336375;0,00211390619913772;73652,4132812455;0,00307955972063896;3350,28105564154;-0,000811105236727384;106386,934077062;-0,00757488030592384;34894,6248468146;-0,00418034214713385;57732,3740427711;0,00327574357050512;850782,159295548;0,0523379554915844
2019-07-01;83302,96993978;0,0212187632979716;4303,75628328274;5,74155407444945e-05;33618,8386502762;0,00405356633727511;31106,7660379237;-0,00248611924549706;256365,576320111;-0,00153688081594814;19049,0239138008;0,00603416672313935;33592,0046782462;0,00186985498834366;10294,9565769173;0,000334603573719628;39729,7597421988;0,0203633991858418;9347,51094908675;0,00323335606911287;2690,62173393719;-1,79289154245898e-05;9535,34875329717;0,0011066202485993;2557,4839496342;-0,000206885001784579;15975,5020405116;0,0020143462868569;2624,56887970935;0,00118035665519523;564,545488478575;0,000154042663826389;9005,89384362713;0,00254887322172139;69656,8630866471;-0,00102635548899198;3241,75023640074;-0,000962443763975956;106451,399119096;-0,00751082197245082;34066,7595680088;-0,00390895038938484;57421,6039167869;0,00343713225390852;834501,439556064;0,0499461740277733
2019-08-01;86295,9591237359;0,0227011966717843;4371,19043658328;6,64481403636206e-05;33244,7589642691;0,00366322045442108;31042,6686877262;-0,00278218737664297;257420,848127986;-0,00047062296981547;19254,8876849212;0,00606561758932773;32897,331799852;0,00211571350221634;10370,2369343376;0,000950437437938835;41952,0878386518;0,0211032291740866;9948,58200778978;0,00372523663384885;2757,76755138214;7,28749824068814e-05;9539,29837493045;0,00107388534403532;2505,18697190976;-0,000324765024311352;16257,9417888958;0,00091050294322968;1975,28322558811;0,000505134387283744;583,51268563824;0,000174185577597477;9385,68814496561;0,00233965316819489;70634,9322553074;-0,00356603378316512;3725,82128250282;-0,00037909914567283;109139,552919446;-0,00819751372563941;36818,0009579478;-0,00503029086456743;57401,771773236;0,002256744957938;847521,247655322;0,046969703747354
2019-09-01;97483,5132674297;0,0253006967735692;4352,31089704352;1,33590218858294e-05;36341,7959903134;0,00397511366407571;31484,1219796321;-0,000471251416938126;255225,905393049;-0,00188781213741903;19969,0624617433;0,00658510995623623;33209,5760390525;0,00167134334784998;10867,369649798;0,00113752454647267;43981,0298325886;0,0220832041705329;10728,1369552243;0,00443206030185123;2802,18689745669;0,000108097768772836;9664,81170999877;0,00134155979637142;2331,88979578564;-0,000304627560554867;17767,1231808931;0,00153692608112224;2166,87326888352;-1,30361569337025e-05;606,435736365306;0,000206203076162183;9667,90576987819;0,00278454171661163;72157,6018011263;-0,000563050782067254;3913,98574745975;9,4167134612201e-06;109514,249431888;-0,00789818962124989;37394,8077026076;-0,00226756243322623;58379,7531580921;0,0023459712545249;870012,509372896;0,0601319908175517
2019-10-01;91883,1342309581;0,0262072422240887;4377,84049324775;0,00013095601606736;34927,9342718519;0,00580803465032332;30548,0331335144;-0,00204659945655261;257466,270420614;0,00105061252957063;20372,5676801572;0,0069233842729457;32565,4046764137;0,00136729661746354;10306,3164165585;0,000469963168354876;46864,2209544302;0,0247925594185032;11353,1241221692;0,00533334121034095;2903,44893150674;0,000272956775352922;9693,27450234757;0,00139066804609348;2418,16701286243;-0,000395720484942024;16338,8549169035;0,00085941759382513;1390,93543560472;-0,000304464539581985;629,527074929248;0,000235700487619058;10186,799001351;0,003083677666714;68092,9866693929;-0,00616583162858361;3797,76890047334;0,000572394258691015;110734,945834854;-0,00301505948705526;36070,5619741375;3,21487415850905e-06;60402,6591943161;0,00414105643086112;863325,806171139;0,0707134580316846
2019-11-01;98103,5747828798;0,0256816726658038;4503,23926376869;0,000124605940240707;35954,1575090879;0,0068875186989262;30217,7298013598;-0,00399449008595358;260768,613729524;0,0021343875129037;21081,0642976105;0,00722139157963771;33583,1143911509;0,00118571917808904;10677,3822379728;0,000453219260639948;49075,3645603602;0,0254763315672881;11512,8340931906;0,00534253239260785;2915,36819170456;0,000306458850078453;9838,85509985246;0,00161678577161097;2556,58518639634;-0,000832574538252977;16844,3495520708;0,000353000444863648;1518,16465960424;-8,62918746455519e-05;647,85959815657;0,000244789265960026;10240,6920657977;0,00267162972418963;67793,5864944408;-0,00488930167330024;3903,55909775351;0,000752884808840495;112062,283877972;-0,0017056069615577;37012,0548275967;-3,98731009997946e-05;60962,3580733722;0,00441769083209333;881773,816485923;0,073325016681826
2019-12-01;116620,504581552;0,0232848878471901;4431,76970067196;-4,01365251552841e-05;44362,2883323152;0,00784972287269938;32268,9181429444;-0,00261357476007632;259778,928527795;-0,00311188132827644;22488,2162492364;0,00756112651057982;33265,1288943189;0,00213291362716109;9755,36591325596;0,000481878932650216;50731,7538179597;0,0247333095780344;11703,1960904093;0,00507321279631204;2904,5167990226;0,000296923325430967;9963,12095296274;0,00176927098709623;3088,9627367135;-0,000863370940806242;18995,9047037263;0,00024818825892308;3033,223579719;0,00103189765334491;669,883323152107;0,000261184464020889;10114,1233964569;0,0025438363211839;68509,5045815516;-0,00441883044980558;3661,55589492975;0,000258877847772605;107698,185705559;-0,00544945075325518;34897,7794746487;-0,00247057887616468;63717,9639584606;0,00657350553186594;912661,808796579;0,065136563034133
2020-01-01;95339,7871017478;0,0231575859990013;4354,72641435115;9,54267397993971e-05;40746,9303206275;0,0087572470804342;32499,6488740336;-0,0028448738475004;259706,943319041;0,00112009378659248;22395,5913715295;0,00773109076894381;33784,0201109648;0,0020345806802584;10788,7183902225;0,000523073514558076;51768,2513758061;0,0262978794028141;12112,5309486028;0,00570174942793307;2855,95619928649;0,000297888606149018;10040,3445986248;0,000928668071983997;2904,49936414689;-0,000818849881327367;15381,1040492027;-0,000284475427386189;2596,04800409647;0,00135388238529986;686,683519587652;0,000267633657804893;9875,50010128634;0,00248655504047165;67423,422043283;-0,00587154718347163;4306,18324949075;0,00101432740323657;108985,473007191;-0,00469394761249315;36308,2646837053;0,00177111514268527;62781,4819035079;0,00619102279832243;887641,097634401;0,0752136251581508
2020-02-01;95972,5951634782;0,024060348292977;4339,83039431217;-1,35299869165686e-05;41560,2818653819;0,00864772044521621;33985,2501520183;-0,000578911527460239;259840,03110529;0,00880957095122292;22396,2284017026;0,00762082014246074;35119,1342438842;0,00342456466724681;11562,7931147388;0,00116919626260202;53071,6265026428;0,0264398963304608;12751,1520651106;0,00617860529521023;2883,13232611441;0,000375444406595664;10136,3588568221;0,00110760552081109;2930,54562888816;-0,00100586634794479;15016,9026614902;-0,000777985307603824;1725,03718602367;0,00022981452801602;711,199541606249;0,000285255941016045;9961,83755086767;0,0022667161836921;67274,432667571;-0,00727195638955569;4150,17718321718;0,000766989316253431;112485,538846532;-0,00376523721926538;38851,6708452219;0,00410140759515384;62620,8674400112;0,00537849343703837;899347,632536601;0,0874514509687061
2020-03-01;108151,7413326;0,027514419298294;4209,77659115003;-8,39537257384441e-05;48928,5719894774;0,015668371899616;40762,0489614826;0,00766952629665759;265526,416427814;0,0166116907787753;23402,7690525737;0,00793136865498966;37366,8076877773;0,00509940622600413;11053,6878165613;0,000598474267383628;54700,8853900821;0,026367421549287;13406,5658251207;0,00681876993420639;2867,00302328321;0,000252451034949056;10209,9179394558;0,00134659935662507;3036,36185166281;-0,00099496227377819;16490,3078251993;-0,000189035863828853;3929,52805371236;0,00232154175469306;754,05002159488;0,000313394237650016;9199,8134987632;0,0011191387489969;88308,5319407908;0,0148427657135542;4907,37366995171;0,00182423318147845;132070,651576426;0,0282433450301432;44188,540971377;0,00925751240675724;63657,7496171817;0,00591630470014783;987126,076799246;0,178443929578944
2020-04-01;96065,1733150035;0,0237334975981467;3647,48134345854;-0,000745177212780631;40083,8683042287;0,00798799877305628;59174,7472294169;0,0322319203236223;278787,101198257;0,0321019140126677;24207,6672805805;0,00853774786764958;34445,2888833457;0,00222214726001309;10015,1525438351;-0,000902800267423564;54117,6210307376;0,0240611282712419;13838,5866884475;0,00720720557752211;2807,15503449983;0,000169442538659596;10579,4149751215;0,00187434714674029;2669,62870716122;-0,00129678665976415;15726,5400203679;0,000755337741827254;3289,5084031801;0,00215045333175604;818,079403065693;0,000386760423954168;7409,23088536753;-0,00119611715098547;92330,7267939631;0,0211979839585106;4724,43383327926;0,00174209340889436;140987,743650962;0,0387222075617581;46378,7314489554;0,012341115560793;62858,6326007003;0,00523749517229035;1004964,53601993;0,218527389604851
2020-05-01;91021,2138883398;0,0153444942981846;3235,0601508006;-0,00133222352069025;38380,1770636243;0,00530923615869079;72796,4664934625;0,0485873123009884;290681,371184095;0,0427667706916764;24415,7206800147;0,0079998346407666;31120,3244754455;-0,00123708801225681;8521,59710259524;-0,00210518649694389;55171,6314139674;0,0226374337099586;14373,5336477366;0,0073377053789991;2756,95744260258;0,000122759118740179;10514,1992601169;0,00128426875389645;2442,28262404338;-0,000778367382386509;13596,9974019373;-0,00169593848139257;1623,11301572958;7,6340407568611e-05;898,345852983536;0,000448758278049236;7652,68857134789;-0,00106821133422594;90600,9707435543;0,0171976890710977;4265,36641156703;0,00107267730508142;144625,56168987;0,0414714335871355;46329,2690124538;0,0115497016264902;64205,8439467962;0,00785158705928408;1019230,7222332;0,222843422885869
2020-06-01;93422,603775073;0,00319578208203599;2870,28937406346;-0,00183183513429982;39488,4996319567;0,00277554964328254;70253,7494413628;0,0445141391042302;302492,051907253;0,0542770814020625;24369,6173663871;0,00659284804091534;29237,4661531586;-0,00539993491218457;7741,17550408791;-0,00359592019823005;54586,1204947554;0,0193300390543737;14900,1935513552;0,00724585705356479;2679,94919687689;1,54761567774796e-05;10519,3321328111;0,00121669387330198;2104,8788743132;-0,000660455180381548;11844,6262388601;-0,00606636161115872;2333,69206603749;-0,000389079877165084;921,327453403086;0,000448481371906183;8059,08409789952;-0,000531366849667247;86787,0212150687;0,0154382738170001;3757,19360393281;0,000478280537321321;138485,640723994;0,0377284670302796;48670,3882857068;0,0161918809514043;67944,3561213491;0,0120030515061971;1023471,28210521;0,202976897109181
2020-07-01;88097,9121099122;0,00574587645131322;2689,50432490182;-0,00193439086125443;37940,5732015125;0,00517882216420788;75128,569423889;0,0527522198276662;325113,254986781;0,0823817376555298;24092,5514956134;0,00604376139182644;25893,2886373799;-0,00922552757363936;6802,44848567628;-0,00418514327920033;55407,2190684856;0,0187866174738139;15257,338113209;0,00708186575120362;2585,59624333209;-0,00012585417547149;10943,6395035765;0,00168758336837441;2157,85812114216;-0,000478879735311946;11235,1874217673;-0,00568041514855396;2281,94252923027;-0,000410576104771427;921,049305564651;0,000427205754463082;8422,60750510325;-0,000698963849402317;80128,2631351469;0,012548091054307;3409,79918160846;0,00020137645933495;133013,441388833;0,0318298339711283;46352,0837270307;0,0147217531051324;71268,8381609204;0,016593421638074;1029142,96607062;0,23324288885361
2020-08-01;89502,208649248;0,00378309043505663;2611,60909274171;-0,00207615012450658;37537,7293064251;0,00506532473850361;76314,3375312182;0,0534165591349321;337734,898114032;0,0947634648785916;23661,4803003662;0,00519938895648446;24269,3461547076;-0,0101802588065064;6926,04769797628;-0,00406383821749562;56179,2843063691;0,016786831606968;15889,049848249;0,00700922585350347;2549,21226663382;-0,000246076762470907;10702,062077925;0,0013719581735695;2314,72096851866;-0,000224733012792328;11288,7935234234;-0,00586315479313307;1391,85178237448;-0,00068839742346011;904,753978564469;0,000379036270553626;9233,72386354728;-0,00017930439129254;81169,2131625808;0,0124295183588808;3604,92630836255;-0,000142645360779729;132344,674575265;0,0273799880770141;48764,1260037406;0,014095369383177;74229,0758587092;0,0198547282820651;1049124,1317714;0,237873545558667
2020-09-01;96530;-0,00109597650281724;2548;-0,00207389075169053;40229;0,004467986342505;74356;0,0492773121748214;353447;0,112896186605119;23400;0,0039435496631304;22868;-0,0118866980964523;6441;-0,00508770805259861;57015;0,0149813594942517;16683;0,00684457175112105;2479;-0,000371473851208928;10368;0,000808250780794041;2670;0,000388626830731514;11025;-0,00774945544835071;1562;-0,000695246634234613;876;0,000309839526133936;9719;5,87281557119665e-05;76693;0,00521302642204863;3749;-0,000189636063484507;127488;0,0206591863616625;50737;0,0153356327106256;76118;0,0203884963156376;1067002;0,226421446249197
