"Data";"Concessões - Pessoas jurídicas - Crédito rural com taxas de mercado - Recursos direcionados - 20687";"Concessões - Pessoas jurídicas - Crédito rural com taxas reguladas - Recursos direcionados - 20688";"Concessões - Pessoas jurídicas - Financiamento imobiliário com taxas de mercado - Recursos direcionados - 20690";"Concessões - Pessoas jurídicas - Financiamento imobiliário com taxas reguladas - Recursos direcionados - 20691";"Concessões - Pessoas jurídicas - Capital de giro com recursos do BNDES - Recursos direcionados - 20693";"Concessões - Pessoas jurídicas - Financiamento de investimentos com recursos do BNDES - Recursos direcionados - 20694";"Concessões - Pessoas jurídicas - Financiamento agroindustrial com recursos do BNDES - Recursos direcionados - 20695";"Concessões - Pessoas jurídicas - Outros créditos direcionados - Recursos direcionados - 20697";"Concessões - Pessoas jurídicas - Total - Recursos direcionados - 20686"
2016-03-01;0,045409722971487;-0,0227770538448938;0,0118725663202701;-0,013000484718461;0,00379137699845131;-0,369520259476656;0,00200933093715951;-0,0214908991112174;-0,363656852717921
2016-04-01;-0,174348331175797;-0,00924079644795469;0,0091128697057528;-0,0101902988813776;0,015556424795127;-0,161201639859988;-0,00208613732890575;-0,0077430537260751;-0,34008706618536
2016-05-01;0,0184053439916549;0,00860450243824131;-0,00523448727903091;-0,00692065450765675;0,00813540341478587;-0,394635996087122;-0,0135165048070272;-0,0309576498686178;-0,416175145195406
2016-06-01;0,031852861263037;-0,043461864454259;-0,00627653971158737;0,00887575618760992;0,0173901126403599;-0,296776511545663;-0,00968436124588072;-0,00864408942777919;-0,306806315447561
2016-07-01;0,0322413144829348;-0,0523082152741896;-0,00689327996447756;0,00200124911086397;0,14528842903082;-0,188828369216902;0,00675552165204999;-0,131816514218605;-0,193559864397505
2016-08-01;0,0149073199921126;-0,0632626330343339;-0,0291977173982247;-0,0312431233574216;0,0875166037955844;-0,282901408967125;-0,00731388803994043;-0,00724403619646708;-0,318728258122045
2016-09-01;-0,185797859616182;-0,0297718023503077;-0,00883923137865308;-0,0166226013408055;0,0439507634482146;-0,172965132892732;-0,0035413660054838;-0,0420967318100999;-0,41572796496119
2016-10-01;0,0143062306220366;-0,0273311297956528;-0,0194644161328207;-0,01356305487566;-0,0147679535821824;-0,363058099866108;0,00444523010803259;-0,0198748941219288;-0,439360526029181
2016-11-01;0,0199084482223876;0,0239848279656473;-0,037398557885267;-0,0170123083629829;0,00858405804511913;-0,281492032032965;0,00142715326618955;-0,0593708165187811;-0,341587036436752
2016-12-01;0,00390934387359947;0,0422825623298349;-0,0122482641693874;-0,0207335392772754;-0,0110538350101143;-0,251955227986783;-0,010846105901945;-0,101137679457223;-0,361747196363603
2017-01-01;-0,00914344751141355;0,0335731721194059;0,000616407709742615;-0,0404336616704032;-0,0050954748319137;-0,277659802499834;-0,00927108133113088;-0,0269366049870495;-0,334640994429756
2017-02-01;0,00870470989705458;0,0559727501047159;-0,0514910691168131;-0,0132878551665915;0,00840125225532446;-0,0525536967065005;-0,00495844461994531;-0,0824716445173336;-0,131683487431182
2017-03-01;-0,139999230182149;0,0100021953840831;-0,0632296342114343;-0,0188134420473324;0,0278403878125352;-0,108982221901336;-0,0109580397334946;-0,0567188502018796;-0,360858835081007
2017-04-01;0,078994491890655;-0,00408308289577576;-0,0487475865313662;-0,0377876673014333;-0,00822905828803898;-0,00931318076421118;0,0068143051126609;-0,0242123295037441;-0,046643893711523
2017-05-01;0,0135648486647519;-0,0172415779174214;-0,0560464320471794;-0,0428665868556319;0,00123199370117127;-0,0271312301762069;-0,00290719585322365;-0,0381919665052859;-0,169588146989026
